,carat_encoded,cut_encoded,clarity_encoded,color_encoded,depth
38785,0.0,4.0,7.0,4.0,62.1
38786,0.0,4.0,6.0,3.0,59.5
38787,0.0,3.0,6.0,3.0,60.2
38788,0.0,3.0,6.0,3.0,59.5
38789,0.0,4.0,6.0,3.0,60.7
38790,0.0,3.0,6.0,3.0,60.7
38791,0.0,3.0,6.0,3.0,60.4
38792,0.0,4.0,6.0,3.0,60.6
38793,0.0,4.0,6.0,3.0,61.7
38794,0.0,3.0,6.0,3.0,62.1
38795,0.0,3.0,6.0,3.0,59.9
38796,0.0,4.0,6.0,3.0,61.6
38797,0.0,4.0,6.0,3.0,60.8
38798,0.0,4.0,6.0,3.0,62.8
38799,0.0,4.0,6.0,3.0,61.2
38800,0.0,2.0,6.0,3.0,63.4
38801,0.0,4.0,6.0,3.0,62.5
38802,0.0,2.0,6.0,3.0,63.1
38803,0.0,4.0,6.0,3.0,62.5
38804,0.0,3.0,6.0,3.0,60.5
38805,0.0,3.0,6.0,3.0,61.4
38806,0.0,3.0,6.0,3.0,62.1
38807,0.0,3.0,6.0,3.0,61.2
38808,0.0,3.0,6.0,3.0,61.1
38809,0.0,2.0,6.0,3.0,63.5
38810,0.0,4.0,6.0,3.0,61.9
38811,0.0,3.0,6.0,3.0,62.5
38812,0.0,4.0,6.0,3.0,62.5
38813,0.0,3.0,6.0,3.0,62.2
38814,0.0,3.0,2.0,2.0,61.1
38815,0.0,3.0,6.0,3.0,62.6
38816,0.0,3.0,6.0,3.0,63.0
38817,0.0,4.0,4.0,5.0,62.5
38818,1.0,2.0,3.0,6.0,62.5
38819,0.0,3.0,6.0,1.0,60.6
38820,1.0,1.0,3.0,5.0,60.4
38821,1.0,2.0,0.0,3.0,61.5
38822,1.0,2.0,2.0,5.0,62.4
38823,1.0,2.0,2.0,5.0,62.2
38824,1.0,2.0,2.0,5.0,63.5
38825,0.0,4.0,5.0,0.0,61.3
38826,0.0,4.0,3.0,3.0,61.9
38827,0.0,4.0,4.0,4.0,61.2
38828,0.0,4.0,3.0,1.0,61.9
38829,0.0,3.0,3.0,1.0,61.6
38830,0.0,4.0,3.0,1.0,62.0
38831,0.0,4.0,3.0,1.0,62.1
38832,0.0,4.0,3.0,1.0,62.2
38833,0.0,4.0,3.0,1.0,62.8
38834,0.0,2.0,5.0,2.0,60.9
38835,0.0,2.0,5.0,2.0,62.0
38836,1.0,1.0,1.0,3.0,63.1
38837,0.0,2.0,4.0,3.0,62.8
38838,1.0,2.0,1.0,3.0,63.0
38839,0.0,4.0,6.0,2.0,62.0
38840,1.0,0.0,0.0,5.0,70.8
38841,0.0,0.0,3.0,1.0,65.4
38842,0.0,2.0,5.0,0.0,60.8
38843,0.0,4.0,6.0,5.0,61.0
38844,0.0,4.0,3.0,0.0,61.1
38845,1.0,0.0,2.0,3.0,65.0
38846,1.0,3.0,2.0,6.0,60.3
38847,0.0,4.0,7.0,5.0,62.4
38848,0.0,4.0,7.0,5.0,62.2
38849,0.0,3.0,5.0,3.0,59.7
38850,0.0,3.0,5.0,3.0,58.9
38851,0.0,3.0,5.0,3.0,61.7
38852,0.0,3.0,5.0,3.0,61.1
38853,0.0,4.0,5.0,3.0,62.4
38854,0.0,3.0,5.0,3.0,62.5
38855,0.0,4.0,5.0,3.0,62.4
38856,0.0,3.0,5.0,3.0,62.7
38857,0.0,3.0,5.0,3.0,62.0
38858,0.0,3.0,4.0,2.0,60.4
38859,0.0,3.0,4.0,2.0,60.4
38860,0.0,4.0,4.0,2.0,61.1
38861,0.0,3.0,4.0,2.0,60.5
38862,0.0,3.0,4.0,2.0,60.3
38863,0.0,4.0,4.0,2.0,61.3
38864,0.0,4.0,4.0,2.0,62.7
38865,0.0,3.0,4.0,2.0,61.5
38866,0.0,3.0,4.0,2.0,61.4
38868,0.0,3.0,4.0,2.0,62.6
38869,0.0,3.0,4.0,2.0,62.5
38870,0.0,3.0,4.0,2.0,61.1
38871,0.0,3.0,4.0,2.0,62.9
38872,0.0,3.0,4.0,2.0,61.9
38873,0.0,3.0,4.0,2.0,62.4
38874,0.0,3.0,4.0,2.0,62.5
38875,0.0,4.0,3.0,0.0,61.3
38876,0.0,3.0,3.0,0.0,60.5
38877,0.0,3.0,3.0,0.0,59.1
38878,0.0,4.0,3.0,0.0,62.3
38879,0.0,3.0,3.0,0.0,61.7
38880,0.0,4.0,3.0,0.0,60.4
38881,0.0,4.0,3.0,0.0,61.3
38882,0.0,4.0,3.0,0.0,62.8
38883,0.0,3.0,3.0,0.0,62.4
38884,0.0,4.0,3.0,0.0,61.5
38885,0.0,4.0,3.0,0.0,61.6
38886,0.0,3.0,3.0,0.0,61.7
38887,0.0,3.0,3.0,0.0,62.5
38888,0.0,1.0,5.0,3.0,61.4
38889,0.0,4.0,4.0,3.0,62.3
38890,0.0,2.0,5.0,3.0,63.3
38891,0.0,2.0,4.0,1.0,61.9
38892,0.0,4.0,6.0,3.0,61.5
38893,1.0,4.0,1.0,5.0,60.8
38894,0.0,4.0,7.0,1.0,60.7
38895,1.0,0.0,2.0,2.0,65.6
38896,0.0,4.0,5.0,2.0,60.3
38897,0.0,4.0,6.0,4.0,61.4
38898,1.0,4.0,2.0,5.0,62.8
38899,0.0,4.0,6.0,1.0,60.2
38900,0.0,4.0,6.0,1.0,61.2
38901,0.0,4.0,6.0,1.0,61.8
38902,0.0,4.0,6.0,1.0,61.7
38903,0.0,4.0,6.0,1.0,61.5
38904,0.0,3.0,5.0,0.0,60.1
38905,0.0,3.0,6.0,1.0,60.1
38906,0.0,3.0,6.0,1.0,59.7
38907,0.0,4.0,6.0,1.0,61.7
38908,0.0,4.0,6.0,1.0,61.5
38909,0.0,4.0,6.0,1.0,60.9
38910,1.0,2.0,2.0,5.0,63.1
38911,0.0,4.0,7.0,3.0,61.6
38912,0.0,1.0,7.0,3.0,57.9
38913,0.0,4.0,7.0,3.0,62.2
38914,0.0,4.0,7.0,3.0,61.6
38915,0.0,4.0,7.0,3.0,61.7
38916,0.0,4.0,7.0,3.0,61.6
38917,0.0,4.0,7.0,3.0,61.8
38918,0.0,4.0,7.0,3.0,62.1
38919,0.0,3.0,7.0,3.0,60.8
38920,0.0,4.0,7.0,3.0,61.3
38921,0.0,4.0,7.0,3.0,61.9
38922,1.0,3.0,1.0,2.0,58.1
38924,1.0,3.0,1.0,3.0,60.8
38925,0.0,3.0,5.0,0.0,60.4
38926,0.0,1.0,7.0,1.0,64.2
38927,0.0,2.0,6.0,1.0,60.0
38928,0.0,2.0,4.0,5.0,62.4
38929,0.0,2.0,7.0,1.0,59.5
38930,0.0,3.0,4.0,1.0,61.2
38931,0.0,3.0,4.0,1.0,60.4
38932,0.0,4.0,4.0,1.0,62.3
38933,0.0,4.0,4.0,1.0,62.2
38934,0.0,2.0,4.0,1.0,62.6
38935,0.0,2.0,4.0,1.0,60.1
38936,0.0,2.0,4.0,1.0,61.8
38937,0.0,4.0,4.0,1.0,61.6
38938,0.0,4.0,4.0,1.0,62.0
38939,0.0,3.0,4.0,1.0,60.3
38940,0.0,3.0,3.0,4.0,62.2
38941,0.0,2.0,3.0,4.0,62.2
38942,0.0,3.0,3.0,4.0,61.3
38943,0.0,4.0,4.0,5.0,61.9
38944,0.0,3.0,3.0,4.0,62.7
38945,0.0,4.0,3.0,4.0,62.6
38946,0.0,2.0,4.0,5.0,62.8
38947,0.0,4.0,3.0,4.0,62.2
38948,0.0,1.0,4.0,5.0,63.8
38949,0.0,4.0,3.0,4.0,62.0
38950,0.0,1.0,3.0,4.0,63.1
38951,0.0,2.0,4.0,5.0,62.8
38952,0.0,1.0,3.0,4.0,63.1
38953,0.0,1.0,4.0,5.0,63.7
38954,0.0,2.0,3.0,4.0,61.9
38955,0.0,1.0,3.0,4.0,63.5
38956,0.0,1.0,4.0,5.0,63.9
38957,0.0,3.0,4.0,5.0,59.2
38958,0.0,1.0,3.0,4.0,63.2
38959,0.0,3.0,3.0,4.0,62.4
38960,0.0,1.0,4.0,5.0,63.2
38961,0.0,4.0,4.0,5.0,61.6
38962,0.0,4.0,3.0,4.0,62.4
38963,0.0,2.0,2.0,3.0,61.8
38964,0.0,4.0,3.0,3.0,61.5
38965,0.0,4.0,3.0,3.0,61.5
38966,0.0,4.0,3.0,3.0,61.6
38967,0.0,4.0,3.0,2.0,61.8
38968,0.0,4.0,4.0,3.0,62.3
38969,0.0,4.0,4.0,3.0,62.1
38970,0.0,2.0,4.0,1.0,60.5
38971,0.0,2.0,4.0,1.0,62.8
38972,0.0,4.0,5.0,1.0,61.4
38973,0.0,2.0,4.0,1.0,62.4
38974,0.0,4.0,4.0,1.0,61.2
38975,0.0,3.0,4.0,1.0,62.5
38976,0.0,4.0,4.0,1.0,61.7
38977,0.0,4.0,3.0,1.0,61.6
38978,0.0,4.0,4.0,0.0,61.3
38979,0.0,4.0,7.0,5.0,62.8
38980,0.0,1.0,7.0,1.0,57.7
38981,0.0,3.0,3.0,2.0,58.8
38982,0.0,4.0,3.0,2.0,60.0
38983,0.0,3.0,6.0,5.0,61.5
38984,0.0,3.0,3.0,2.0,62.4
38985,0.0,3.0,3.0,2.0,58.4
38986,0.0,4.0,6.0,4.0,62.3
38987,0.0,3.0,5.0,3.0,61.9
38988,0.0,4.0,5.0,3.0,62.3
38989,0.0,4.0,6.0,3.0,62.8
38990,1.0,3.0,2.0,3.0,62.0
38991,1.0,2.0,2.0,5.0,62.8
38992,0.0,2.0,5.0,1.0,59.5
38993,0.0,4.0,5.0,0.0,61.3
38994,1.0,4.0,3.0,6.0,61.9
38995,1.0,4.0,1.0,4.0,61.6
38996,1.0,4.0,1.0,4.0,61.0
38997,1.0,3.0,3.0,6.0,62.7
38998,0.0,2.0,6.0,1.0,60.9
38999,0.0,3.0,2.0,3.0,58.5
39000,0.0,4.0,6.0,3.0,61.6
39001,0.0,4.0,4.0,3.0,59.0
39002,0.0,4.0,4.0,3.0,62.8
39003,0.0,4.0,4.0,3.0,61.0
39004,0.0,4.0,5.0,4.0,62.0
39005,1.0,3.0,1.0,3.0,63.0
39006,0.0,4.0,5.0,1.0,61.6
39007,0.0,3.0,5.0,1.0,60.8
39008,0.0,4.0,5.0,1.0,61.5
39009,0.0,4.0,5.0,1.0,61.7
39010,0.0,2.0,5.0,0.0,61.4
39011,0.0,4.0,7.0,5.0,62.0
39012,0.0,3.0,3.0,0.0,60.2
39013,0.0,4.0,5.0,3.0,61.4
39014,0.0,4.0,5.0,3.0,61.9
39015,0.0,2.0,5.0,3.0,62.3
39016,0.0,4.0,3.0,0.0,61.8
39017,0.0,2.0,4.0,2.0,62.2
39018,0.0,3.0,4.0,2.0,62.5
39019,0.0,3.0,3.0,0.0,60.7
39020,0.0,3.0,7.0,5.0,61.2
39021,0.0,2.0,4.0,2.0,61.0
39022,0.0,3.0,4.0,2.0,59.9
39023,0.0,4.0,3.0,0.0,62.0
39024,0.0,4.0,3.0,0.0,60.7
39025,0.0,4.0,5.0,3.0,60.9
39026,0.0,2.0,5.0,3.0,62.2
39027,0.0,4.0,5.0,3.0,60.1
39028,1.0,1.0,2.0,4.0,57.6
39029,0.0,4.0,5.0,1.0,61.7
39030,0.0,4.0,6.0,3.0,60.9
39031,0.0,4.0,3.0,5.0,61.2
39032,0.0,4.0,2.0,4.0,62.2
39033,0.0,4.0,2.0,4.0,61.7
39034,0.0,4.0,2.0,4.0,61.3
39035,0.0,4.0,7.0,3.0,62.1
39036,0.0,4.0,7.0,3.0,61.4
39037,0.0,4.0,7.0,3.0,61.2
39038,0.0,4.0,7.0,3.0,62.1
39039,0.0,4.0,7.0,3.0,61.2
39040,0.0,4.0,7.0,3.0,61.5
39041,0.0,4.0,7.0,2.0,62.5
39042,0.0,1.0,5.0,0.0,58.1
39043,0.0,3.0,5.0,1.0,61.4
39044,0.0,3.0,5.0,3.0,62.2
39045,1.0,2.0,1.0,2.0,62.3
39046,0.0,2.0,6.0,1.0,60.0
39047,0.0,2.0,6.0,1.0,59.8
39048,0.0,4.0,6.0,1.0,62.1
39049,0.0,3.0,6.0,1.0,61.2
39050,1.0,4.0,1.0,4.0,62.2
39051,1.0,4.0,2.0,5.0,62.1
39052,1.0,4.0,2.0,5.0,62.0
39053,1.0,4.0,2.0,5.0,61.9
39054,0.0,2.0,4.0,2.0,62.1
39055,0.0,1.0,5.0,2.0,57.7
39056,0.0,2.0,5.0,2.0,63.5
39057,1.0,3.0,1.0,1.0,62.5
39059,0.0,4.0,3.0,4.0,62.7
39060,1.0,0.0,0.0,4.0,66.5
39061,0.0,2.0,1.0,2.0,63.3
39062,1.0,2.0,1.0,1.0,64.0
39063,0.0,4.0,5.0,2.0,61.4
39064,0.0,4.0,6.0,3.0,61.2
39065,0.0,4.0,6.0,3.0,62.2
39066,0.0,4.0,6.0,3.0,61.5
39067,0.0,4.0,6.0,3.0,61.8
39068,0.0,4.0,4.0,0.0,62.3
39069,1.0,4.0,1.0,2.0,61.8
39070,0.0,1.0,5.0,1.0,58.5
39071,0.0,1.0,3.0,1.0,62.2
39072,1.0,4.0,2.0,6.0,62.5
39073,1.0,2.0,3.0,6.0,63.2
39074,1.0,3.0,2.0,5.0,61.7
39075,0.0,4.0,3.0,2.0,62.0
39076,0.0,4.0,3.0,2.0,63.4
39077,1.0,0.0,1.0,4.0,64.5
39078,0.0,3.0,2.0,1.0,62.3
39079,0.0,3.0,6.0,0.0,61.1
39080,0.0,4.0,5.0,0.0,60.3
39081,0.0,2.0,5.0,2.0,61.9
39082,0.0,3.0,7.0,1.0,61.0
39083,0.0,4.0,7.0,1.0,61.9
39084,0.0,1.0,5.0,1.0,63.1
39085,1.0,4.0,3.0,5.0,60.6
39086,0.0,4.0,4.0,1.0,62.4
39087,1.0,1.0,1.0,4.0,56.7
39088,0.0,4.0,5.0,5.0,62.1
39089,0.0,4.0,7.0,2.0,61.5
39090,0.0,4.0,7.0,2.0,61.4
39091,0.0,4.0,6.0,1.0,61.6
39092,0.0,3.0,5.0,5.0,59.9
39093,0.0,2.0,7.0,6.0,63.5
39094,0.0,1.0,7.0,6.0,63.6
39095,0.0,3.0,5.0,5.0,62.1
39096,0.0,4.0,5.0,5.0,61.7
39097,0.0,3.0,5.0,5.0,62.9
39098,0.0,1.0,5.0,5.0,63.9
39099,0.0,2.0,5.0,5.0,63.1
39100,0.0,2.0,5.0,5.0,63.5
39101,0.0,4.0,5.0,5.0,62.3
39102,0.0,4.0,5.0,5.0,61.6
39103,0.0,3.0,5.0,5.0,62.4
39104,0.0,4.0,4.0,4.0,61.8
39105,0.0,2.0,4.0,4.0,63.5
39106,0.0,4.0,4.0,4.0,62.7
39107,0.0,3.0,4.0,4.0,62.0
39108,0.0,3.0,4.0,4.0,62.6
39109,0.0,4.0,4.0,4.0,61.9
39110,0.0,4.0,3.0,3.0,59.8
39111,0.0,3.0,3.0,3.0,59.9
39112,0.0,3.0,3.0,3.0,60.8
39113,0.0,4.0,3.0,3.0,62.4
39114,0.0,3.0,3.0,3.0,59.8
39115,0.0,4.0,3.0,3.0,60.9
39116,0.0,3.0,3.0,3.0,61.5
39117,0.0,3.0,3.0,3.0,59.2
39118,0.0,3.0,3.0,3.0,60.9
39119,0.0,3.0,3.0,3.0,59.8
39120,0.0,3.0,3.0,3.0,61.0
39121,0.0,3.0,3.0,3.0,59.7
39122,0.0,3.0,3.0,3.0,61.4
39123,0.0,4.0,3.0,3.0,62.7
39124,0.0,4.0,3.0,3.0,61.4
39125,0.0,3.0,3.0,3.0,61.3
39126,0.0,4.0,3.0,3.0,61.4
39127,0.0,3.0,3.0,3.0,61.8
39128,0.0,4.0,3.0,3.0,62.5
39130,0.0,3.0,3.0,3.0,61.6
39131,0.0,3.0,3.0,3.0,60.9
39132,0.0,4.0,3.0,3.0,62.7
39133,0.0,3.0,3.0,3.0,61.8
39134,0.0,3.0,3.0,3.0,62.4
39135,0.0,4.0,3.0,3.0,62.7
39136,0.0,4.0,3.0,3.0,62.1
39137,0.0,4.0,3.0,3.0,62.4
39138,0.0,3.0,3.0,3.0,62.6
39139,0.0,3.0,3.0,3.0,61.9
39140,0.0,3.0,3.0,3.0,61.7
39141,0.0,3.0,3.0,3.0,62.9
39142,0.0,4.0,3.0,3.0,62.2
39143,0.0,3.0,3.0,3.0,62.6
39144,0.0,4.0,3.0,3.0,62.7
39145,0.0,4.0,3.0,3.0,62.5
39146,0.0,4.0,6.0,1.0,62.2
39147,0.0,4.0,6.0,2.0,61.1
39148,0.0,4.0,5.0,1.0,60.8
39149,1.0,2.0,3.0,6.0,62.6
39150,0.0,4.0,5.0,0.0,60.3
39151,0.0,4.0,6.0,2.0,62.1
39152,1.0,4.0,1.0,0.0,61.3
39153,0.0,3.0,2.0,3.0,60.6
39154,0.0,3.0,5.0,5.0,61.5
39155,0.0,4.0,7.0,2.0,61.4
39156,0.0,4.0,7.0,2.0,60.3
39157,0.0,4.0,4.0,1.0,61.9
39158,0.0,4.0,4.0,1.0,61.6
39159,0.0,3.0,4.0,1.0,60.8
39160,0.0,4.0,4.0,1.0,61.2
39161,0.0,3.0,4.0,1.0,62.3
39162,0.0,4.0,4.0,1.0,62.3
39163,0.0,4.0,3.0,0.0,61.3
39164,0.0,1.0,2.0,1.0,63.9
39165,0.0,3.0,3.0,3.0,60.6
39166,0.0,3.0,7.0,6.0,62.7
39167,0.0,3.0,7.0,6.0,62.2
39168,0.0,4.0,7.0,6.0,62.4
39169,0.0,4.0,7.0,6.0,62.6
39170,0.0,3.0,3.0,0.0,59.7
39171,0.0,4.0,3.0,0.0,60.7
39172,0.0,4.0,3.0,0.0,61.8
39173,0.0,3.0,3.0,0.0,60.4
39174,0.0,3.0,3.0,0.0,62.0
39175,0.0,4.0,3.0,0.0,60.6
39176,0.0,4.0,3.0,0.0,61.6
39177,0.0,4.0,3.0,0.0,60.9
39178,0.0,3.0,3.0,0.0,61.9
39179,0.0,4.0,3.0,0.0,62.3
39180,0.0,4.0,3.0,0.0,61.5
39181,0.0,4.0,3.0,0.0,62.5
39182,0.0,4.0,3.0,0.0,61.9
39183,0.0,4.0,3.0,0.0,62.4
39184,0.0,4.0,3.0,0.0,62.0
39185,1.0,2.0,1.0,3.0,63.3
39186,1.0,3.0,2.0,2.0,61.2
39187,1.0,3.0,1.0,1.0,59.7
39188,0.0,4.0,3.0,0.0,61.8
39189,0.0,4.0,3.0,0.0,62.4
39190,0.0,4.0,6.0,1.0,61.3
39191,0.0,4.0,4.0,0.0,61.7
39192,0.0,4.0,4.0,0.0,62.3
39193,0.0,4.0,7.0,4.0,60.0
39194,0.0,4.0,7.0,4.0,58.9
39195,0.0,3.0,4.0,0.0,58.2
39196,0.0,3.0,2.0,0.0,60.1
39197,0.0,4.0,2.0,0.0,61.5
39198,0.0,3.0,2.0,0.0,61.2
39199,0.0,3.0,2.0,0.0,61.1
39200,0.0,1.0,5.0,2.0,63.6
39201,0.0,4.0,6.0,0.0,61.0
39202,0.0,3.0,6.0,3.0,61.3
39203,0.0,3.0,7.0,3.0,59.8
39204,1.0,2.0,2.0,4.0,61.7
39205,0.0,4.0,4.0,0.0,61.0
39206,1.0,4.0,1.0,6.0,61.4
39207,1.0,4.0,1.0,2.0,62.2
39208,1.0,4.0,1.0,2.0,61.8
39209,1.0,4.0,2.0,4.0,62.0
39210,0.0,2.0,3.0,1.0,63.1
39211,1.0,4.0,1.0,4.0,61.0
39212,0.0,2.0,5.0,1.0,62.8
39213,0.0,2.0,6.0,3.0,60.7
39214,0.0,2.0,4.0,0.0,60.7
39215,0.0,4.0,5.0,0.0,60.6
39216,0.0,4.0,3.0,2.0,61.1
39217,0.0,4.0,3.0,0.0,61.7
39218,1.0,4.0,2.0,5.0,61.4
39219,0.0,1.0,3.0,2.0,56.8
39220,1.0,3.0,1.0,4.0,59.0
39221,0.0,4.0,2.0,0.0,62.2
39222,1.0,0.0,0.0,6.0,64.7
39223,0.0,4.0,6.0,0.0,61.5
39224,1.0,2.0,1.0,1.0,63.0
39225,0.0,4.0,6.0,0.0,61.9
39226,0.0,4.0,4.0,0.0,62.0
39227,0.0,3.0,4.0,0.0,62.4
39228,0.0,4.0,6.0,0.0,61.7
39229,0.0,4.0,6.0,0.0,61.3
39230,0.0,4.0,4.0,0.0,62.2
39231,0.0,4.0,6.0,3.0,61.6
39232,0.0,4.0,4.0,0.0,62.5
39233,0.0,3.0,4.0,0.0,61.9
39234,0.0,4.0,6.0,0.0,61.8
39236,0.0,4.0,5.0,2.0,62.4
39237,1.0,2.0,2.0,5.0,62.5
39238,1.0,2.0,2.0,5.0,63.5
39239,1.0,2.0,1.0,2.0,61.4
39240,1.0,2.0,2.0,4.0,62.9
39241,0.0,4.0,6.0,4.0,62.4
39242,0.0,3.0,6.0,4.0,62.0
39243,1.0,2.0,3.0,5.0,60.3
39244,1.0,3.0,1.0,2.0,62.1
39245,0.0,4.0,5.0,2.0,60.7
39246,0.0,4.0,5.0,1.0,60.9
39247,0.0,4.0,6.0,3.0,60.8
39248,0.0,4.0,6.0,3.0,62.4
39249,0.0,4.0,6.0,3.0,62.4
39250,0.0,4.0,6.0,3.0,62.5
39251,0.0,3.0,6.0,0.0,61.4
39252,0.0,4.0,5.0,2.0,61.6
39253,0.0,0.0,5.0,1.0,57.3
39254,0.0,4.0,4.0,1.0,61.9
39255,0.0,4.0,4.0,1.0,61.6
39256,0.0,4.0,4.0,1.0,62.7
39257,0.0,3.0,4.0,1.0,60.7
39258,0.0,4.0,4.0,1.0,62.1
39259,0.0,4.0,6.0,0.0,61.3
39260,0.0,4.0,6.0,0.0,61.1
39261,0.0,4.0,4.0,1.0,61.6
39262,0.0,3.0,5.0,4.0,62.0
39263,0.0,3.0,4.0,3.0,61.0
39264,0.0,3.0,4.0,3.0,61.9
39265,0.0,4.0,4.0,3.0,61.8
39266,0.0,3.0,4.0,3.0,60.6
39267,0.0,4.0,4.0,3.0,60.8
39268,0.0,3.0,4.0,3.0,61.9
39269,0.0,3.0,4.0,3.0,61.9
39270,0.0,4.0,4.0,3.0,61.8
39271,0.0,4.0,2.0,2.0,61.7
39272,0.0,4.0,2.0,2.0,62.3
39273,0.0,1.0,6.0,2.0,59.1
39274,0.0,4.0,0.0,1.0,60.7
39275,0.0,1.0,2.0,4.0,63.3
39276,0.0,4.0,2.0,4.0,60.7
39277,0.0,4.0,2.0,4.0,62.6
39278,0.0,1.0,1.0,6.0,63.7
39279,0.0,1.0,2.0,4.0,63.7
39280,0.0,4.0,3.0,4.0,61.7
39281,0.0,4.0,3.0,4.0,62.3
39282,0.0,4.0,3.0,4.0,62.4
39283,0.0,4.0,3.0,4.0,62.2
39284,0.0,4.0,3.0,4.0,62.1
39285,0.0,4.0,3.0,4.0,61.9
39286,0.0,4.0,3.0,4.0,62.1
39287,0.0,4.0,3.0,4.0,61.8
39288,0.0,4.0,3.0,4.0,61.4
39289,0.0,4.0,3.0,4.0,62.1
39290,0.0,4.0,3.0,4.0,60.9
39291,0.0,4.0,3.0,4.0,62.3
39292,0.0,4.0,3.0,4.0,62.3
39293,0.0,4.0,3.0,4.0,62.4
39294,0.0,4.0,3.0,4.0,62.6
39295,0.0,4.0,3.0,4.0,62.5
39296,0.0,4.0,3.0,4.0,62.3
39297,0.0,4.0,3.0,4.0,62.3
39298,0.0,4.0,4.0,5.0,62.0
39299,0.0,4.0,4.0,5.0,61.4
39300,0.0,3.0,4.0,1.0,60.7
39301,0.0,3.0,4.0,1.0,60.2
39302,0.0,3.0,4.0,1.0,61.5
39303,0.0,4.0,2.0,4.0,61.9
39304,0.0,4.0,2.0,4.0,60.9
39305,0.0,4.0,6.0,4.0,60.7
39306,1.0,0.0,0.0,3.0,60.4
39307,1.0,0.0,0.0,3.0,67.5
39308,1.0,0.0,0.0,3.0,62.5
39309,1.0,0.0,2.0,2.0,64.7
39310,1.0,3.0,1.0,3.0,61.2
39311,0.0,3.0,3.0,0.0,61.1
39312,0.0,3.0,4.0,1.0,61.0
39313,0.0,4.0,5.0,4.0,61.4
39314,1.0,2.0,1.0,2.0,62.7
39315,1.0,2.0,1.0,3.0,60.8
39316,0.0,4.0,5.0,0.0,61.4
39317,0.0,4.0,6.0,2.0,61.0
39318,0.0,0.0,3.0,1.0,66.8
39319,1.0,2.0,2.0,4.0,61.3
39320,0.0,3.0,5.0,0.0,61.0
39321,0.0,4.0,5.0,0.0,61.6
39322,1.0,1.0,2.0,6.0,63.9
39323,1.0,2.0,2.0,6.0,63.3
39324,0.0,4.0,6.0,1.0,61.3
39325,0.0,4.0,6.0,1.0,61.7
39326,1.0,0.0,2.0,3.0,65.2
39327,0.0,4.0,5.0,1.0,62.3
39328,0.0,3.0,6.0,3.0,59.0
39329,0.0,3.0,6.0,1.0,63.0
39330,1.0,3.0,2.0,3.0,61.4
39331,1.0,4.0,0.0,0.0,62.1
39332,0.0,4.0,5.0,2.0,59.1
39333,0.0,3.0,7.0,3.0,58.4
39334,0.0,4.0,4.0,0.0,60.6
39335,1.0,1.0,2.0,5.0,63.3
39336,1.0,2.0,3.0,6.0,60.2
39337,0.0,3.0,2.0,2.0,60.5
39338,0.0,3.0,2.0,3.0,62.4
39339,0.0,3.0,1.0,1.0,58.7
39340,0.0,4.0,5.0,3.0,60.7
39341,1.0,1.0,2.0,4.0,63.6
39342,0.0,4.0,5.0,1.0,62.1
39343,0.0,4.0,5.0,1.0,61.9
39344,0.0,4.0,5.0,1.0,61.8
39345,0.0,4.0,5.0,1.0,62.2
39346,0.0,4.0,5.0,1.0,61.8
39347,0.0,4.0,3.0,5.0,62.2
39348,1.0,4.0,1.0,4.0,61.6
39349,0.0,4.0,7.0,2.0,60.7
39350,1.0,1.0,2.0,5.0,63.6
39351,1.0,3.0,2.0,5.0,62.5
39352,1.0,2.0,2.0,5.0,63.3
39353,0.0,4.0,3.0,1.0,61.5
39354,0.0,3.0,3.0,1.0,60.4
39355,0.0,3.0,3.0,1.0,60.4
39356,0.0,4.0,3.0,1.0,62.4
39357,0.0,3.0,3.0,1.0,62.3
39358,0.0,4.0,3.0,1.0,61.9
39359,1.0,3.0,1.0,2.0,62.7
39361,1.0,2.0,1.0,3.0,63.3
39362,1.0,3.0,1.0,2.0,61.7
39363,1.0,3.0,2.0,1.0,62.2
39364,0.0,3.0,1.0,2.0,62.2
39365,1.0,2.0,2.0,5.0,63.4
39366,0.0,3.0,7.0,3.0,61.0
39367,0.0,3.0,7.0,3.0,62.5
39368,0.0,4.0,7.0,3.0,61.6
39369,0.0,4.0,7.0,2.0,60.7
39370,1.0,2.0,1.0,0.0,58.5
39371,1.0,2.0,3.0,4.0,61.8
39372,0.0,3.0,6.0,3.0,59.7
39373,0.0,4.0,5.0,0.0,61.0
39374,0.0,4.0,6.0,2.0,61.4
39375,1.0,4.0,1.0,3.0,62.1
39376,1.0,4.0,2.0,5.0,61.8
39377,1.0,4.0,2.0,4.0,62.3
39378,0.0,4.0,7.0,4.0,61.9
39379,0.0,4.0,7.0,4.0,60.9
39380,0.0,4.0,7.0,3.0,61.6
39381,0.0,4.0,5.0,1.0,61.6
39382,0.0,4.0,2.0,1.0,62.2
39383,0.0,4.0,4.0,0.0,61.4
39384,0.0,2.0,5.0,1.0,63.7
39385,0.0,0.0,3.0,1.0,56.3
39386,1.0,4.0,2.0,5.0,61.8
39387,0.0,3.0,6.0,0.0,61.2
39388,0.0,4.0,6.0,3.0,60.2
39389,0.0,4.0,6.0,3.0,62.2
39390,1.0,4.0,2.0,5.0,62.3
39391,1.0,4.0,2.0,5.0,61.4
39392,0.0,1.0,5.0,3.0,57.7
39393,0.0,4.0,3.0,0.0,62.4
39394,0.0,4.0,7.0,5.0,62.6
39395,0.0,3.0,5.0,3.0,61.6
39396,0.0,4.0,5.0,3.0,61.3
39397,0.0,4.0,5.0,3.0,61.0
